country,2014-12-01,2014-12-08,2014-12-15,2014-12-22,2014-12-29,2015-01-05,2015-01-12,2015-01-19,2015-01-26,2015-02-02,2015-02-09,2015-02-16,2015-02-23,2015-03-02,2015-03-09,2015-03-16,2015-03-23,2015-03-30,2015-04-06,2015-04-13,2015-04-20,2015-04-27,2015-05-04,2015-05-11,2015-05-18,2015-05-25,2015-06-01,2015-06-08,2015-06-15,2015-06-22,2015-06-29,2015-07-06,2015-07-13,2015-07-20,2015-07-27,2015-08-03,2015-08-10,2015-08-17,2015-08-24,2015-08-31,2015-09-07,2015-09-14,2015-09-21,2015-09-28,2015-10-05,2015-10-12,2015-10-19,2015-10-26,2015-11-02,2015-11-09,2015-11-16,2015-11-23
Guernsey,4.939484721390054,5.77691020635806,5.974344673731178,5.975141242937852,5.938306225462704,5.854401805869075,5.9453170447934856,5.947727272727272,5.770844837106571,5.743604004449388,5.546091644204852,5.5612188365650965,6.0,5.3787185354691065,5.259178082191782,5.4900763358778635,5.60167276529012,5.4435524335173096,5.1916288451840655,5.249749247743231,5.338677354709419,5.094224924012158,5.48327328872877,5.280159521435693,5.2287128712871285,5.5797249108507385,5.775510204081633,5.6453100973859565,5.6343825665859555,5.598459316321619,5.5290290290290285,5.671052631578947,5.661668228678538,5.617325083293671,5.483455882352941,5.583793738489871,5.797624486066698,5.6047640052933385,5.694356659142213,5.571883530482256,5.979840600093764,6.007550731477113,5.820683111954459,5.74976167778837,5.883530482256598,6.066068900424728,5.9497607655502405,5.928537170263788,5.645484949832777,5.507936507936507,5.534924330616996,4.220952380952381
Guinea,3.1957403651115617,3.5454545454545454,3.629864253393665,3.8940397350993377,3.78035217794254,3.6798561151079134,3.6630532971996383,3.3239316239316237,3.6663763066202093,3.532215357458076,3.6062222222222213,3.519764507989908,3.3912691996766364,3.3225296442687746,3.2640316205533595,3.2772073921971248,3.220606826801517,2.9588626739261947,3.0909090909090913,3.126974483596598,3.163954189270645,3.0244580322401333,3.2686139747995417,3.2032258064516133,3.050147492625369,3.0452755905511815,3.0745422842197034,3.0676754939050017,2.816895715440582,3.0581970330924304,3.004030632809351,2.973087274125336,2.9395475819032764,2.9455757126990005,2.9225706542779712,2.8994633273703037,3.02096593036316,3.1095419847328243,2.8771461274322783,2.9769535469931583,2.9812706573632024,2.970609579100145,3.0341972642188626,3.0570221752903906,3.0960028551034977,3.0376771517455934,3.0775710775710774,2.963337988826816,2.9302884615384617,3.5419615773508597,3.4078947368421053,3.0782178217821783
Guinea-Bissau,4.196078431372549,5.857142857142858,6.12962962962963,5.303571428571429,7.071428571428571,5.206349206349207,6.163934426229508,5.849056603773584,6.25,6.2333333333333325,5.5606060606060606,5.7049180327868845,7.470588235294117,4.672131147540983,4.770270270270269,4.425925925925926,4.446428571428571,4.414414414414415,5.220183486238532,3.7327586206896552,4.435897435897437,4.401515151515151,4.169117647058823,5.006993006993007,4.0,5.113207547169812,4.29054054054054,4.041420118343194,4.593333333333334,4.540697674418603,4.113924050632911,4.230769230769232,3.426966292134832,4.314465408805032,3.946236559139785,4.038461538461538,4.005405405405407,3.766839378238342,3.1122994652406417,4.243654822335025,4.004739336492891,4.3209302325581405,4.157894736842104,4.639175257731959,3.9565217391304346,4.462962962962963,4.636363636363637,4.1625,4.12037037037037,6.788461538461537,5.584905660377358,4.020408163265306
Guyana,5.88293897882939,6.185227272727272,6.921412300683372,6.633867276887872,6.543689320388348,6.757777777777778,6.743010752688173,6.682112068965517,6.277777777777778,6.425732217573223,6.575728155339806,6.782,6.445198836081475,5.914634146341463,5.413793103448277,5.386804657179818,5.092869982025165,4.929065743944636,4.671261930010606,4.390977443609023,4.92010582010582,4.551243781094527,4.527619047619048,4.528063610851262,4.299822064056939,4.3113035551504115,4.148890784982935,4.172823779193206,4.208949096880131,4.138085539714868,4.287169042769857,4.1488941548183265,4.060663149962322,3.9844709281329,4.02734375,4.142506142506143,4.084707403815067,4.2200380469245395,4.046720297029704,4.107405140758874,4.297495418448381,4.308448540706605,4.357675574891236,4.508920471726642,4.458885941644564,4.236897274633123,4.340500736377025,4.351195620858542,4.701784686240645,6.84071856287425,6.507692307692308,4.779865771812081
Haiti,5.3180124223602485,7.137897310513448,7.390549662487946,7.601218369259606,7.466543608675589,7.2668840242198405,6.90356294536817,6.177832512315271,7.20945945945946,7.261518209741116,7.139686684073107,7.28127696289905,7.101205857019812,6.4016536118363785,6.39655790605952,5.6974047487575925,5.418698165368184,5.205702647657841,5.469461077844311,5.2074650790016035,5.083570075757576,4.998310097169413,4.824352118469767,5.097025082636593,4.9696231014438395,4.963376670939389,5.016364283173248,5.011004126547455,5.069076169565951,4.9912137975919295,4.924534412955466,4.782594835830412,4.779025016035921,4.614126394052045,4.733645565795436,4.727874154660394,4.689768976897691,4.868199343138655,4.884344341578002,4.8191858225247195,4.9019106566200215,4.893066339735731,4.961942073597314,4.915457329250433,4.615134696087722,4.915724563206577,4.680786487199789,4.952237634127191,5.153919694072658,7.453447408152995,7.214892553723137,5.751015670342427
Honduras,4.967427457277211,6.4893201989661575,6.499810246679318,6.691947396865428,6.618645484949832,6.691023647819328,6.699536999431403,6.838558615763157,6.74331844188416,6.6851448146994725,6.743092434387747,6.547856280193237,6.391702586206898,4.854883542605195,6.062620744787156,5.468397483135877,5.27940941314429,5.14520202020202,5.293339370157963,5.2247371862582375,5.2247788466186496,4.969368663794978,4.9824211444956985,4.914142628205128,4.9399387610897385,4.98253309009044,4.901983528592972,4.819279381248821,4.785167392283442,4.773778738177051,4.8612243475837085,4.983545879740233,4.92302845393646,4.929139838203732,4.996177959566835,5.049584832083909,4.928883115152726,4.687063273286749,4.95629524184511,4.8693075294829145,4.18479566332327,4.893122460824143,4.9101110461718305,4.926949259195698,4.971179681534066,4.961338248121781,4.833261549946879,4.838925981351443,5.072110651703091,6.814264065163858,6.327119137780367,5.047110191887856
Hong Kong SAR China,5.3778642068019895,6.028688331844047,6.032725841051171,6.092022298350776,6.17203722553439,6.206288097529676,5.9403738433560624,4.7697456223569334,5.857065326059012,6.262711204547224,6.150427320673269,6.2047519701684966,6.211688180260537,5.7043730453704775,5.702375310679182,6.103936565496634,6.036507779588426,5.706877929291955,5.890223632517379,5.798600851794761,5.752734316404594,5.4699979931768015,5.65372205067975,5.578265087807453,5.464750943443538,5.5536424004923965,5.415363439071943,5.578047564863313,5.495019491619217,5.414036061026351,5.4437060337076195,5.517493575805495,5.49687955225025,5.531420185088601,5.638986897049963,5.534893420914468,5.806730816564689,5.7830281446084575,5.751147863098527,5.450874250135048,6.045155226382982,6.025883897324473,5.8580555206345215,6.145699817250953,6.151603247589853,6.121445091537327,6.1108216399362485,6.145606490550206,5.966103055196471,6.166766653294222,5.862697275600713,4.9732894083809125
Hungary,4.616063455376373,5.923646173048276,5.8544132884077245,5.801231575179775,5.772987307570426,5.846702452693236,5.8132177173658315,5.791219167734095,5.865676703568227,5.893210033978626,5.8572211343985945,5.827980066499198,5.8327452364149615,5.6103732483662245,5.487199961671751,5.7233181860050975,5.65463461509129,5.473921364739214,5.766312639577822,5.730398016558198,5.651564201750102,5.445661879876451,5.561711258834651,5.4553979612655565,5.363832319195277,5.3355100492984455,5.2918840741835735,5.217120590981045,5.1307040159435635,5.036786564210223,5.124900128942435,5.232282582606608,5.1223668030316425,4.6748967193195625,5.3145550486878,5.505291800715597,5.510966308774528,5.531770066794972,5.640366135933227,5.706296732452718,5.864801240484918,5.869766558050825,5.584420487132019,5.837735584670358,5.983286404560782,5.96385559011638,5.9791474986128765,6.050686835250327,5.877250745279894,6.0650991761256625,5.631257102214666,4.215756101026607
Iceland,4.41263078161246,5.4961366061899675,5.694487078441947,5.774236168455823,5.951152987850237,5.99659989349064,5.933507116848726,5.938013473545843,6.010923414277593,6.097689204059176,5.968309578788119,6.000817060217337,5.918557811191322,5.216843762298309,5.7263594073726605,5.9272985392460855,5.710314140108008,5.728117062815117,5.724100692634244,5.481432872693585,5.340462959261184,5.117992483557782,5.231990474300456,5.079996816047123,4.8352334969773185,5.08230732331308,5.0734630288019815,4.9358453392439365,4.888721129519301,4.745253164556962,4.788539042821158,4.86526839672947,5.2255018133505695,5.342485297699829,5.6196905288216294,5.720151989867342,5.899073120494336,6.0142172367691655,6.013142018587969,6.125765110941088,6.151368020471097,6.127191843096505,6.222132526067945,6.250818641881387,6.335834523058535,6.339519723275461,6.432216745464911,6.461204323894157,5.752818480132557,5.737553195884807,5.142325143395257,3.862072414482896
India,3.264103995456509,3.5090701976194763,3.3993458282867683,3.447176043494652,3.3839441637085392,3.5271362015715786,3.4535095936117424,3.435343243663034,3.5092637819247523,3.3887138843525304,3.4935483750390146,3.4576735080214305,3.4437341164615063,3.3941604926358377,3.4515629052597685,3.4010098186060085,3.3818195479416935,3.3400140964544582,3.3885033801586815,3.3721439891486837,3.3810568617894474,3.3458683733578938,3.3750062539572454,3.3446816324102797,3.342935618071165,3.3603115393494614,3.4443623335002838,3.426195497853972,3.3541160449441074,3.410897915387134,3.4664038431837954,3.4656086833346267,3.3983469268861053,3.466201950862791,3.4184616871226936,3.4867760594456216,3.5175606248403364,3.435280185999102,3.4770143250172003,3.4733628734038824,3.6555481401669274,3.6017598200366514,3.364815699471132,3.633419078813916,3.666373886433862,3.1352291973799944,3.627140557033484,3.598691314354293,3.3499474465439083,3.4753807685391407,3.4549925652544933,3.232256031761371
Indonesia,3.806147083537129,4.448104650319007,4.4300936839934675,4.415019838923887,4.47529995771156,4.590589366319568,4.415766781265852,4.064365568895253,4.482306911654738,4.467834157104803,4.3984116958305135,4.273591912674931,4.317767038521455,4.108610038610038,4.295229983353238,4.16076422143395,4.152007540616793,3.9593183044445945,4.069347652457168,3.8004143772661263,4.106706163999738,4.036956635001129,3.8881897947277526,3.9909997507330535,3.9364279763764305,3.9578902158950817,3.963551203578733,3.904431987532445,3.166218333768608,3.3569542557469747,3.9421782699850967,3.9876072282995136,4.00592292218781,3.8788395575427534,4.063931487751444,4.14990582677113,4.1386395831597325,4.161328852733412,3.924124830483687,4.210778051704605,4.255919336604837,4.086736978299424,4.307554143207488,4.284646124674833,4.3039773342365,4.2667487412892875,4.286646598808342,4.307229882746442,4.031054160839368,4.513581474477978,4.395731425033605,3.8900979856637607
Iran (Islamic Republic of),3.5825454250651103,3.5740309021365064,3.5736786123384063,3.5481932036146184,3.572765333891564,3.5996683427837812,3.3868214583183374,3.491632316163024,3.583754191331705,3.561713812040203,3.5052930544797314,2.9766031290714605,2.7825624790581056,3.059752076209086,3.5094236100415834,3.454163913678705,3.4009223730142093,3.241632079570349,3.3640918433053706,3.1793119037931192,3.3816711542233557,3.3253112974581374,3.1292344909241137,3.29220850829198,3.2767518172377987,3.3004285429539566,3.2467300257731964,3.169861095279193,2.9653079348525715,3.2830652790917694,3.324100106756636,3.3255282965389097,3.228919997121911,3.3352127990059026,3.3576941764972963,3.367868503110359,3.360635301357866,3.362931494765188,3.3132310508516647,3.423567635497046,3.479374066940493,3.4719031522919503,3.2819516174965173,3.5458098689315896,3.5427659712090613,3.5472843955034237,3.534488486984659,3.5605158657874605,3.3385876574038327,3.503400556552384,3.4609516631699018,3.44289905574414
Iraq,2.7795709832709297,2.860563889390927,2.8287219049031966,2.789806437258973,2.797403901319564,2.79801342186304,2.7552503488886617,2.6678225595393874,2.7976038338658147,2.835140248117292,2.8379310948802834,2.7833420456525526,2.812153938458901,2.820552147239264,2.8198996712198765,2.8339944079589046,2.802194835307944,2.8108165655275203,2.86126582278481,2.866068485100405,2.8464257364944814,2.767377383716839,2.7698823595082263,2.7582700476251767,2.7119301786754986,2.651816027604174,2.6180166199439325,2.62681053261825,2.4980332062358217,2.628211906524268,2.686339754816112,2.6757188696309333,2.7167380901810367,2.6844648794294685,2.67976461897059,2.686532557043303,2.661958628377437,2.6786723250210964,2.522327072133617,2.743652461940251,2.7873936642137678,2.7366648390381454,2.7365643057401967,2.775591636368409,2.785807868930561,2.8343985666149645,2.790853220095239,2.749816021515448,2.5713244755895257,2.7794550880908835,2.8629100241659016,2.7907316885416265
Ireland,3.7994361134805343,5.015938104026296,5.106620756642312,5.107912304657867,5.1951097966568085,5.185251111135378,5.167075138650996,5.133647962683495,5.265137802486693,5.273831547538316,5.155635062611807,4.884377124311997,5.1843988800707335,4.815922662294579,4.74797025570984,5.087487616355965,5.100429554124822,5.030090156284131,4.8339302693355535,4.947651473731299,4.8663133819355116,4.777047710730457,4.623181372348687,4.778544798308073,4.700696966234643,4.776252792850302,4.759981049124542,4.783117777607714,4.754090130974553,4.700826528087108,4.677641533782382,4.488973525406867,4.712833576905368,4.72321835988722,4.789320886287388,4.896039397160322,4.933658718704043,4.980904093175691,5.049908946302689,5.085114076475021,5.182423319176426,5.204998028822988,5.189985298624467,4.941311433132206,5.351164632777455,5.347555532994066,5.326582169153371,5.35396819258056,4.969796040659683,5.080276485475289,4.827358812538685,3.460779092833464
Isle of Man,5.040600667408231,5.913189448441247,5.9626032054395335,6.045903257650544,6.120732310737258,6.057058534185933,5.807884231536926,5.942233009708737,6.042709867452135,5.982322025800286,6.190566936636492,5.941233140655107,6.003853564547206,5.789599236641222,5.5804295942720765,5.641267123287673,5.936267767079323,5.763412489006155,5.4550489987217725,5.8182214472537055,5.599566160520609,5.578512396694214,5.45843935538592,5.221494102228046,5.679208688906129,5.773895582329318,5.711284046692607,5.4088050314465415,5.579050608081602,5.501647748077628,5.551257253384914,5.8420652999240685,5.594499017681729,5.6926260346124895,5.550465838509316,5.333211411850768,5.680449764236489,5.6192528735632195,5.546744270643869,5.588549075391182,5.8566727605118825,5.7514619883040945,5.738086576937068,5.864656123574844,5.846378931967813,5.752936857562407,5.937809996184662,5.635997067448679,5.55546844374755,5.974763406940062,5.8681377825618934,4.507817023740591
Israel,6.2980623349018465,6.389505411700232,6.389377755852062,6.402639975689433,6.4493721030814966,6.4589250605033435,6.334238745786963,6.1652498825183475,6.227425331770817,6.070296866255169,6.192415391675676,5.880949927879662,6.059611097201855,5.607360545396769,5.2903457059096795,6.086068662301903,5.622953730604596,6.176725803424558,6.157690604864234,6.123891524974509,5.747925191742224,6.1830547816339685,6.226494539235602,6.1565489020309645,6.098000667029438,6.147860382293202,6.17190596765434,6.148942930378347,6.117176251976992,6.011470285260078,6.065078313765683,6.0716976819629584,5.989925917088285,5.905033803506527,5.9849231211598415,6.305540356430699,5.830087693701719,5.524510417733864,5.14071383641418,5.326944373114207,6.219069099856468,6.55465974914145,6.5750739052945,6.682374507072513,6.789970927720297,6.723441820296558,6.798761271196907,6.7972700355240425,6.3377486402982415,6.386055262421782,6.121008339217219,6.218791372887098
Italy,4.412634039161995,5.284950343773874,5.814288633003009,5.815957703558531,5.8566034469224855,5.878103154777678,5.829228696660889,5.7964796035572395,5.78296279703028,5.78610008407936,5.740268438775562,5.691964979791975,5.674496776610218,5.3746735868772735,5.256793420871079,5.6009137179819986,5.51701388312684,5.27944470074512,5.58024024246633,5.549728609672329,5.6169301723316165,5.496633991546436,5.133900650575853,5.55717057082046,5.48037921048774,5.423573303130981,5.438285623954368,5.376165188822743,5.263260108600763,5.1203088300609725,5.078997689508091,4.7894824188362195,4.151500236570271,4.271948023710457,4.756686660663194,5.254130067761322,5.3549470817210585,5.404483744110526,5.460000502436526,5.517976580677473,5.571149696499889,5.576303495601657,5.572722054716515,5.6002648586778605,5.6479279261323665,5.6556562311876935,5.658779386755532,5.6781144874445095,5.504597528953521,5.509776551350736,5.545238514083646,4.266181322284588
